movie_id,title_x,tags
925,Do the Right Thing,"on the hottest day of the year on a street in the bedford-stuyves section of brooklyn, everyone' hate and bigotri smolder and build until it explod into violence. it' the hottest day of the summer. you can do nothing, you can do something, or you can... drama black peopl italo-american polic brutal sun glass cultur clash street war heat restaur critic radio transmiss punk chao polic oper pizzeria pizza money racism hip hop cultur dannyaiello ossiedavi rubyde richardedson giancarloesposito spikele billnunn johnturturro paulbenjamin frankiefaison robinharri joiele miguelsandov rickaiello johnsavag samuell.jackson rosieperez rogerguenveursmith stevewhit martinlawr leonardl.thoma christariv frankvinc luisantonioramo richardhabersham gwenmcge stevepark ginnyyang sherwinpark shawnelliott divaosorio chrisdelaney angelramirezjr. sixtoramo nelsonvasquez travellleetoulson joelnagl davide.weinberg yattebrown meccabrunson shawnstainback soquanawallac spikele spikele"
27451,Harvard Man,"colleg ha alway been a time for experimentation, sexual, cultur and otherwise. ""harvard man"" play out against a background of love, sex, basketball, crime and experimentation. action and philosophi in young people' quest to discov their true identity. passion, seduction, deception. drama gambl sex colleg basketbal mafia drug sarahmichellegellar adriangreni joeylaurenadam ericstoltz rebeccagayheart johnnevil giannirusso rayallen michaelaparo scottieepstein pollyshannon phillipjarrett jamestoback"
73532,Le Havre,"marcel marx, a former bohemian and struggl author, ha given up hi literari ambit and reloc to the port citi le havre. he lead a simpl life base around hi wife arletty, hi favourit bar and hi not too profit profess as a shoeshiner. as arletti suddenli becom serious ill, marcel' path cross with an underag illeg immigr from africa, who need marcel' help to hide from the police. nan drama comedi poverti policeman shoe shiner northern franc andréwilm katioutinen blondinmiguel elinasalo evelynedidi quocdungnguyen jean-pierredarroussin jean-pierreléaud pierreétaix akikaurismäki"
979,Irreversible,"event over the cours of one traumat night in pari unfold in reverse-chronolog order as the beauti alex is brutal rape and beaten by a stranger in the underpass. her boyfriend and ex-lov take matter into their own hand by hire two crimin to help them find the rapist so that they can exact revenge. a simultan beauti and terribl examin of the destruct natur of caus and effect, and how time destroy everything. time destroy everything. drama thriller crime mysteri pari prostitut rape sex nuditi trauma knife assault polic love reveng unsimul sex cruelti brutal violenc drug dark evil boyfriend rape and reveng underpass new french extrem monicabellucci vincentcassel albertdupontel joprestia philippenahon stéphanedrouot jean-louiscost mouradkhima michelgondoin hellal nato fesch christopherossignon gasparnoé"
193722,R100,ruthless dominatrix pursu a mild-mann salesman who want to get out of hi unbreak contract with a secret bondag club. m for father comedi drama dominatrix bdsm naoomori maodaichi shinobuterajima hairikatagiri erikosatô aitominaga naomiwatanab ginmaeda you suzukimatsuo atsurowatab hitoshimatsumoto harukinishimoto hitoshimatsumoto
7913,Rang De Basanti,"a young idealist english filmmaker, sue, arriv in india to make a film on indian revolutionari bhagat singh, chandrashekhar azad and their contemporari and their fight for freedom from the british raj. owe to a lack of funds, she recruit student from delhi univers to act in her docu-drama. she find dj, who pass out five year back but still want to be a part of the univers becaus he doesn't think there' too much out there in the real world to look forward to. karan, the son of industrialist rajnath singhania, who share an uncomfort relationship with hi father, but continu to live off him, albeit veri grudgingly. aslam, is a middl class muslim boy, who live in the by-lan near jama masjid, poet, philosoph and guid to hi friends. sukhi, the group' baby, innocent, vulner and with a weak for onli one thing - girls. laxman pandey... a gener awaken drama new delhi india students' movement war of independ student celebr aamirkhan sohaalikhan alicepatten sharmanjoshi kunalkapoor atulkulkarni madhavan siddharth kirronkh rakeyshomprakashmehra rakeyshomprakashmehra ronniescrewvala davidreid"
253253,Animals,"anim tell the stori of jude and bobbie: a young coupl that exist somewher between homeless and the fantasi of their imaginations. though they master con and steal in an attempt to stay one step ahead of their addiction, they are ultim forc to face the realiti of their situat when one of them get hospitalized. nan drama daviddastmalchian kimshaw johnheard johnhoogenakk shonmcgregori ilyssafradin chrissmith marypatbentel collinschiffli"
51995,Salvation Boulevard,set in the world of mega-church in which a former deadhead-turned-born again-christian find himself on the run from fundamentalist member of hi mega-church who will do anyth to protect their larger-than-lif pastor. faith alon doesn’t cut it anymor comedi thriller action drama pastor church servic spiritu religion jenniferconnelli marisatomei piercebrosnan edharri gregkinnear isabellefuhrman howardhesseman jimgaffigan cathyschulman georgeratliff celinerattray peterfruchtman
13173,The Ten,"ten stories, each inspir by one of the ten commandments. if he'd meant the command literally, he'd have written them in stone. comedi independ film ventriloquist dummi multipl storylin sabbath brain scan radiat sick parachutist rubik' cube paulrudd adambrodi jonhamm winonaryd kenmarino alimarsh ronsilv lievschreib jessicaalba charliemcdermott thomaslennon famkejanssen jasonsudeiki justintheroux bobbycannaval robcorddri janeanegarofalo rashidajon michaelianblack joelotruglio zakorth gretchenmol michaelziegfeld oliverplatt davidwain"
22908,A Room for Romeo Brass,"two twelve-year-old boys, romeo and gavin, undergo an extraordinari test of charact and friendship when morell, a naiv but eccentr and danger stranger, come between them. morel befriend with the two boy and later ask them to help him pursu romeo' beauti elder sister. he gradual becom more violent after she reject him. nan drama comedi foreign reject friendship youth paddyconsidin andrewshim frankharp vickymcclur johannmy shanemeadow bobhoskin benmarshal darreno.campbel martinarrowsmith ladenehal juliaford jameshiggin davebl tanyamy sammypasha joelmorri nicholasharvey jamahlpeterkin jamestomlinson paulfras charlespattinson shanemeadow"
70670,Headhunters,an accomplish headhunt risk everyth to obtain a valuabl paint own by a former mercenary.. the hunt is on. thriller crime death of lover art thief art galleri polic investig akselhenni nikolajcoster-waldau synnøvemacodylund julier.ølgaard eivindsand baardow kyrrehaugensyd reidarsørensen nilsjørgenkaalstad joachimrafaelsen matsmogeland gunnarskramstadjohnsen larsskramstadjohnsen signetyn nilsgunnarli sondreabel mattishermannyquist mortentyldum aslevatn mariannegray
84204,Grabbers,"someth sinist ha come to the shore of erin island, unbeknownst to the quaint popul of thi sleepi fish villag rest somewher off ireland’ coast. first, some fishermen go missing. then there is the rash of whale carcass suddenli wash up on the beach. when the murder start, it’ up to two mismatch cop – an irrespons alcohol and hi new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacl alien that prey upon them. their onli weapon, they discover, is booze. if they want to surviv the creatures’ onslaught, everyon will have to get very, veri drunk! for the local on erin island, it' last orders. sciencefict comedi thriller horror monster ireland drunk behead richardcoyl ruthbradley russelltovey bronaghgallagh davidpears lalorroddi cleliamurphi louisdempsey micheálo'gruagain neddennehi rozmccutcheon martinaniland jamesmartin tracybrimm pierstempest jonwright eduardolevi katemy"
25248,Saint Ralph,"thi canadian made comedy/drama, set in hamilton, ontario in 1954, is a sweet and - at time - goofi stori that becom increasingli poignant as the minut tick by. it' the fiction tale of a wayward 9th grader, ralph (adam butcher), who is secretli live on hi own while hi widowed, hospit mother remain immers in a coma. frequent in troubl with father fitzpatrick (gordon pinsent), the princip of hi all-boys, cathol school, ralph is consid someth of a joke among peer until he decid to pull off a miracl that could save hi mother, i.e., win the boston marathon. coach by a younger priest and former runner, father hibbert (campbel scott), whose cynic ha been lift by the boy' pure hope, ralph appli himself to hi unlik mission, fend off naysay and get help along a veri challeng path from sundri alli and friends. he' hope for a miracle. he doesn't have a prayer. comedi drama sport independ film adambutch campbellscott michaelkanev gordonpins tamarahop keirgilchrist seatonmclean michaelmcgowan andreamann tezalawr michaelsouth"
230266,Miss Julie,"over the cours of a midsumm night in fermanagh in 1890, an unsettl daughter of the anglo-irish aristocraci encourag her father' valet to seduc her. love is a foolish game drama love triangl love irish valet woman director 19th centuri jessicachastain colinfarrel samanthamorton noramcmenami livullmann teunhilt synnøvehørsd tristanorpenlynch aoifeo'sullivan oliverdungey"
16633,Somewhere in Time,"young writer, richard collier is met on the open night of hi first play by an old ladi who beg him to, ""come back to me."" mystified, he tri to find out about her, and learn that she is a famou stage actress from the earli 1900s. becom more and more obsess with her, he manag – by self-hypnosi – to travel back in time where he meet her. they fall in love, a match that is not appreci by her manager. can their love outlast the immens problem caus by their 'time"" difference, and can richard remain in a time that is not his? beyond fantasy. beyond obsession. beyond time itself... he will find her. sciencefict drama fantasi romanc time travel playwright 1910 christopherreev janeseymour christopherplumm teresawright billerwin georgevoskovec susanfrench johnalvin eddragal audreybennett williamh.maci laurencecoven susanbugg jeannotszwarc"
63006,Dum Maaro Dum,"we hurtl into the bylanes, beach shack and rave of goa with lorri as hi life spiral out of control, with joki as he tri to redeem the past and with kamath as he goe no-holds-bar after the mysteri shadow figur behind it all... punctuat with a soundtrack that move from pulsat danc track to haunt konkani songs, shot right in the midst of the teem intern tourist hotspots, dum maaro dum take you on a dramatic, thrill trip fill with twists, turns, suspense... and a shock finale! goa. paradis on earth. but everi paradis ha a few snakes. drama action crime foreign goa drug bust rave parti abhishekbachchan bipashabasu deepikapadukon ranadaggubati prateikbabbar rameshsippi rohansippi"
91586,Insidious: Chapter 2,the haunt lambert famili seek to uncov the mysteri childhood secret that ha left them danger connect to the spirit world. it will take what you love most. horror thriller haunt hous possess demon famili ghost bride in black patrickwilson rosebyrn tysimpkin linshay barbarahershey stevecoult leighwhannel angussampson andrewastor hankharri jocelindonahu lindsayseim daniellebisutti tylergriffin garrettryan tomfitzpatrick priscillagarita michaelbeach j.laros brookepeopl edwinafindleydickerson stephaniepearson jorge-luispallo jennaortega dannayrodriguez siennafaral jackwalsh brynnbowi madisonbowi dylanquigg kimberlyablesjindra jameswan jasonblumenth orenp
215,Saw II,"when a new murder victim is discov with all the sign of jigsaw' hand, detect eric matthew begin a full investig and apprehend jigsaw with littl effort. but for jigsaw, get caught is just anoth part of hi plan. eight more of hi victim are alreadi fight for their live and now it' time for matthew to join the game... oh yes... there will be blood. horror riddl serial killer tobinbel shawneesmith donniewahlberg frankyg glennplumm beverleymitchel dinamey emmanuellevaugi erikknudsen timburd lyriqb noamjenkin tonynappo kellyjon vincentroth markburg gregghoffman orenkoul darrenlynnbousman"
333371,10 Cloverfield Lane,"after a car accident, michel awaken to find herself in a mysteri bunker with two men name howard and emmett. howard offer her a pair of crutch to help her remain mobil with her leg injuri sustain from the car crash and tell her to ""get good on those"" befor leav the bunker. she ha been given the inform that there ha been an alien attack and the outsid world is poisoned. however, howard and emmett' intent soon becom question and michel is face with a question: is it better in here or out there? monster come in mani forms. thriller sciencefict drama kidnap bunker paranoia basement survivalist apocalyps car accid captiv maryelizabethwinstead johngoodman johngallagherjr. bradleycoop douglasm.griffin cindyhogan suzannecry mayaerskin matvairo ryanmartindwy j.j.abram dantrachtenberg lindseyweb"
9012,Jackass: The Movie,"johnni knoxvil and hi crazi friend appear on the big screen for the veri first time in jackass: the movie. they wander around japan in panda outfits, wreak havoc on a onc civil golf course, they even do stunt involv live alligators, and so on. while johnni knoxvil and hi pal put their life at risk, they are entertain peopl at the same time. get readi for jackass: the movie!! do not attempt thi at home. documentari comedi disgust pain stunt music video stuntman stupid shock johnnyknoxvil bammargera steve-o chrispontiu daveengland ryandunn prestonlaci jasonacuña ehrenmcghehey brandondicamillo philmargera aprilmargera jessmargera stephaniehodg rickkosick loomisfal chrisraab rakeyohn mannypuig tonyhawk mathoffman spikejonz jefftremain triptaylor dimitryelyashkevich riptaylor seancliv gregiguchi erickoston clydesingleton henryrollin ericesch spikejonz johnnyknoxvil jefftremain jefftremain"
345911,Lights Out,"when rebecca left home, she thought she left her childhood fear behind. grow up, she wa never realli sure of what wa and wasn’t real when the light went out…and now her littl brother, martin, is experienc the same unexplain and terrifi event that had onc test her saniti and threaten her safety. a frighten entiti with a mysteri attach to their mother, sophie, ha reemerged. nan horror thriller suicid dark basement base on short stori fear of the dark ghost teresapalm mariabello gabrielbateman alexanderdipersia aliciavela-bailey billyburk andiosho mariarussel rolandoboyc lottalosten emilyalynlind amiahmil avacantrel elizabethpan alejandrocuello jameswan ericheisser davidf.sandberg lawrencegrey"
72571,Paranormal Activity 3,"in 1988, evil begin to terror young sister kati and kristi for the first time when an invis entiti resid in their home. it run in the famili horror witch sister sister relationship sequel prequel haunt found footag katiefeatherston spraguegrayden laurenbittn christophernicholassmith chloecsengeri jessicatylerbrown marilynalex dustiningram jessicaberg mariaolsen halliefoot jasonblum orenp henryjoost arielschulman stevenschneid"
242512,Ouija,a group of friend must confront their most terrifi fear when they awaken the dark power of an ancient spirit board. keep tell yourself it' just a game horror death of a friend swim pool ouija ouija board teenag base on board game ghost spiritu supernatur horror oliviacook anacoto darenkagasoff biancaa.santo douglassmith shelleyhennig afrasophiatulli izziegalanti clairebeal sierrahuermann viviscolombetti sunnymayallison linshay claudiakatzminnick robynl matthewsettl morganpeterbrown billwatterson kenblackwel michaelbay andrewform bradleyful stileswhit jasonblum bennettschneir
10072,A Nightmare on Elm Street 3: Dream Warriors,"it' been mani year sinc freddi krueger' first victim, nancy, came face-to-fac with freddi and hi sadistic, evil ways. now, nancy' all grown up; she' put her frighten nightmar behind her and is help teen cope with their dreams. too bad freddy' decid to herald hi return by invad the kids' dream and scare them into commit suicide. if you think you'r readi for freddy, think again! horror thriller group therapi nightmar hypnosi trap alcohol mental ill catholic disfigur sleepwalk mental hospit psychotherapist dream robertenglund patriciaarquett heatherlangenkamp johnsaxon craigwasson laurencefishburn kensago rodneyeastman jenniferrubin bradleygregg iraheiden penelopesudrow priscillapoint claytonlandey brookebundi kristenclayton sallypip rozlynsorrel nanmartin zsazsagábor staceyalden dickcavett michaelrouga jackshea paulkent marybrown melaniedoctor donnadurham robertshay chuckrussel"
211954,Instructions Not Included,"valentin is acapulco' resid playboy, until a former fling leav a babi on hi doorstep and him head with her out of mexico. life doesn't care if you'r ready. comedi drama bachelor vespa loretoperalta eugenioderbez jessicalindsey danielraymont hugostiglitz arceliaramírez agustínbern karlasouza rogercudney aribrickman jeanninederbez jesúsochoa andrésvázquez leiafreita ángelamoreno gildagentil nancytaira sammypérez greggluca migaelpenix alenkarío camilagallego matildagallego dannylopez eduardogleason javierdelavega jakekoenig margaritawynn melissatemm laurakrystin franciscoavendaño pamelareit nicolásdelcampo michellemariebenoit alejandrabogu katiakossiak franklinruehl alessandrarosaldo rolandfarm j.b.turner janesparza sebastianmitr juliansedgwick arapbethk magdab.dekneip ivansalazar richiemestr rodrigomassa rosagloriachagoyán eugenioderbez"
82990,Paranormal Activity 4,"it ha been five year sinc the disappear of kati and hunter, and a suburban famili wit strang event in their neighborhood when a woman and a mysteri child move in. it' closer than you think horror garag poltergeist webcam imaginari friend bathtub tricycl found footag laptop comput videotap evil child levit aftercreditssting neighbor neighbor relationship adopt child katiefeatherston kathrynnewton mattshiv aidenlovekamp bradyallen stephendunham alexondrale georgicapettu alishabo brendoneggertsen spraguegrayden brianboland williamjuanprieto saramornel jasonblum orenp henryjoost arielschulman stevenschneid"
29912,The Robe,"marcellu is a tribun in the time of christ. he is in charg of the group that is assign to crucifi jesus. drunk, he win jesus' homespun robe after the crucifixion. he is torment by nightmar and delus after the event. hope to find a way to live with what he ha done, and still not believ in jesus, he return to palestin to tri and learn what he can of the man he killed. the first motion pictur in cinemascope--th modern miracl you see without glasses! drama crucifixion ancient rome richardburton jeansimmon victormatur jayrobinson richardboon leonaskin michaelrenni deanjagg torinthatch bettast.john jeffmorrow ernestthesig dawnaddam bessflow pamelarobinson michaelansara percyhelton nicolaskost thomasbrownehenri rosalindivan georgee.ston jaynovello haydenrork davidleonard henrykost frankross"
11843,The Return of the Pink Panther,the famou pink panther jewel ha onc again been stolen and inspector clouseau is call in to catch the thief. the inspector is convinc that 'the phantom' ha return and utilis all of hi resourc – himself and hi asian manserv – to reveal the ident of 'the phantom'. nan comedi robberi diamant côte d'azur inspector panther petersel christopherplumm herbertlom catherineschel peterarn peterjeffrey grégoireaslan davidlodg grahamstark ericpohlmann andrémarann burtkwouk blakeedward blakeedward
11284,Freddy's Dead: The Final Nightmare,"just when you thought it wa safe to sleep, freddi krueger return in thi sixth instal of the nightmar on elm street films, as psychologist maggi burroughs, torment by recur nightmares, meet a patient with the same horrif dreams. their quest for answer lead to a certain hous on elm street -- where the nightmar becom reality. they save the best for last. horror thriller comedi amnesia nightmar altern dimens psychologist memori loss youth killer disfigur duringcreditssting woman director halfway hous dream memori robertenglund lisazan shongreenblatt lezliedean rickydeanlogan breckinmey yaphetkotto tomarnold roseannebarr elinordonahu johnnydepp cassandrarachelfriel daviddunard marilynrockafellow virginiapet stellahal lindseyfield angelinaestrada peterspello tobesexton chasonschirm michaelmcnab matthewfaison vicwatterson carleaseburk robertshay warrenbarrington melscott-thoma jonathanmaz frankcatalano alicecoop joshuaweisel robertshay aronwarn racheltalalay"
504,Monster,aileen wuorno is an emot scar highway hooker who shoot a sadist trick who rape her and ultim becom america' first femal serial killer. the first femal serial killer of america crime drama femal nuditi prostitut rape sexual abus desper death penalti motel job interview base on true stori murder betray serial killer poverti prostitut heartbreak mental ill woman director ugli charlizetheron christinaricci brucedern leetergesen anniecorley marcmacaulay stephanjon t.robertpigott catherinemangan scottwilson donaldkushn pattyjenkin charlizetheron bradwyman clarkpeterson markdamon brentmorri davidalvarado
173,"20,000 Leagues Under the Sea","a ship sent to investig a wave of mysteri sink encount the advanc submarine, the nautilus, command by captain nemo. the mightiest motion pictur of them all! adventur drama sciencefict dive ocean submarin jule vern captain atlanti deep sea war ship dive suit harpoon ship war scuba dive underwat scuba captain nemo giant squid kirkdougla jamesmason paulluka peterlorr robertj.wilk teddecorsia carletonyoung j.m.kerrigan percyhelton tedcoop gloriapal ronnyman fredgraham harryharvey charlesgrodin harpergoff eddiemarr jackgargan johndaheim jackstoney richardfleisch waltdisney"
227348,Paranormal Activity: The Marked Ones,"seventeen-year-old jess ha been hear terrifi sound come from hi neighbor’ apartment, but when he turn on hi camera and set out to uncov their source, he encount an ancient evil that won’t rest until it’ claim hi veri soul. you'r one of us now. horror thriller supernatur demon found footag andrewjacob richardcabr carlospratt eddiej.fernandez jorgediaz davidfernandezjr. mollyephraim katiefeatherston crystalsanto catherinetoribio christopherb.landon jasonblum orenp"
1955,The Elephant Man,"a victorian surgeon rescu a heavili disfigur man be mistreat by hi ""owner"" as a side-show freak. behind hi monstrou façade, there is reveal a person of great intellig and sensitivity. base on the true stori of joseph merrick (call john merrick in the film), a sever deform man in 19th centuri london. i am not an animal! i am a human being! i... am... a man! drama histori exploit biographi hospit curios sideshow disfigur physic deform freak 19th centuri digniti anthonyhopkin johnhurt annebancroft johngielgud wendyhil freddiejon michaelelphick johnstand phoebenichol kennybak helenryan johnstand dexterfletch lesleydunlop patgorman clairedavenport orlapederson patsysmart kathleenbyron williammorgansheppard hannahgordon fredericktrev richardhunt robertlewisbush royevan joanrhod nulaconwel tonylondon alfiecurti bernadettemiln carolharrison hughman dennisburgess fannycarbi geraldcas davidryal deirdrecostello paulinequirk marcuspowel lesleyscobl eijikusuhara patriciahodg tommywright peterdavidson johnrapley janiekel lydialisl ericbergren christopherdevor harryfield davidlynch ralphmors fredwood davidlynch jonathansang"
152532,Dallas Buyers Club,"loos base on the true-lif tale of ron woodroof, a drug-taking, women-loving, homophob man who in 1986 wa diagnos with hiv/aid and given thirti day to live. sometim it take a hustler to chang the world drama histori women aid biographi base on true stori hiv drug 1980 matthewmcconaughey jennifergarn jaredleto deniso'har stevezahn michaelo'neil dallasrobert griffindunn kevinrankin donnaduplanti deneentyl j.d.evermor iancasselberri janemcneil julietreev douglasm.griffin robbiebrenn jean-marcvallé rachelwint"
243940,The Lazarus Effect,"medic research frank, hi fiance zoe and their team have achiev the impossible: they have found a way to reviv the dead. after a successful, but unsanctioned, experi on a lifeless animal, they are readi to make their work public. however, when their dean learn what they'v done, he shut them down. zoe is kill dure an attempt to recreat the experiment, lead frank to test the process on her. zoe is reviv -- but someth evil is within her. evil will rise. thriller horror terror experi afterlif paranorm violenc death evil research posses oliviawild markduplass donaldglov evanpet sarahbolg raywis amyaquino brunogunn seant.krishnan jimmymil jasonblum davidgelb matthewkaplan codyzwieg"
77,Memento,"suffer short-term memori loss after a head injury, leonard shelbi embark on a grim quest to find the lowlif who murder hi wife in thi gritty, complex thriller that pack more knot than a hangman' noose. to carri out hi plan, shelbi snap polaroid of peopl and places, jot down contextu note on the back of photo to aid in hi search and jog hi memory. he even tattoo hi own bodi in a desper bid to remember. some memori are best forgotten. mysteri thriller individu insulin tattoo waitress amnesia motel insur salesman reveng memori loss polaroid flashback neo-noir guypearc carrie-annemoss joepantoliano markboonejunior stephentobolowski harrietsansomharri callumkeithrenni larryholden jorjafox russfega thomaslennon kimberlycampbel mariannemuellerleil christophernolan jennifertodd suzannetodd"
157547,Oculus,a woman tri to exoner her brother' murder convict by prove that the crime wa commit by a supernatur phenomenon. you see what it want you to see horror hallucin supernatur mirror skeptic ghost karengillan brentonthwait kateesackhoff jameslafferti rorycochran katesiegel garrettryan katiepark miguelsandov annalisebasso marcd.evan trevormaci mikeflanagan
2295,Clerks II,"a calam at dant and randall' shop send them look for new horizon - but they ultim settl at mooby's, a fiction disney-mcdonald's-styl fast-food empire. with no power come no respons comedi independ film aftercreditssting duringcreditssting briano'halloran jeffanderson jasonmew kevinsmith rosariodawson jenniferschwalbachsmith benaffleck trevorfehrman scottmosi jasonle jakerichardson ethansuple harleyquinnsmith kevinweisman wandasyk zakknutson kevinmichaelrichardson rebeccalin waltflanagan earthquak gracesmith kevinsmith scottmosi"
71,Billy Elliot,"set against the background of the 1984 miner' strike, billi elliot is an 11 year old boy who stumbl out of the box ring and onto the ballet floor. he face mani trial and triumph as he strive to conquer hi family' set ways, inner conflict, and stand on hi toes! insid everi one of us is a special talent wait to come out. the trick is find it. drama comedi music workers' quarter danc class strike northern england scholarship ballet jamiebel juliewalt jeanheywood jamiedraven garylewi stephenmangan patrickmalahid stuartwel traceywilkinson zoëbel nicolablackwel janinebirkett joerenton colinmaclachlan trevorfox charliehardwick barbaraleigh-hunt gregbrenman jonathanfinn charlesbrand tessaross davidm.thompson nataschawharton stephendaldri"
147773,The Way Way Back,"over the cours of hi summer break, a teenag come into hi own thank in part to the friendship he strike up with one of the park' managers. we'v all been there. comedi drama shyness beach bicycl convers friendship step father vacat job neighbor summer teenag water park awkward liamjam stevecarel tonicollett annasophiarobb samrockwel allisonjanney mayarudolph amandapeet robcorddri natfaxon jimrash zoelevin riveralexand natfaxon jimrash tomric kevinj.walsh"
16096,House Party 2,kid'n'play leav their neighborhood and enter the world of adulthood and higher education. play attempt to get rich quick in the music busi while kid face the challeng of college. nan comedi martinlawr christophermartin christopherreid paulanthoni tishacampbell-martin queenlatifah georgstanfordbrown whoopigoldberg iman dougmchenri dougmchenri georgejackson georgejackson
24266,The Man from Snowy River,"jim craig ha live hi first 18 year in the mountain of australia on hi father' farm. the death of hi father forc him to go to the low land to earn enough money to get the farm back on it feet. kirk dougla play two role as twin brother who haven't spoken for years, one of whom wa jim' father' best friend and the other of whom is the father of the girl he want to marry. the stori of a boy suddenli alon in the world. the men who challeng him. and the girl who help him becom a man. famili drama action western romanc regret river hors ranch australia brumbi brumbi colt stockman clanci of the overflow tomburlinson terencedonovan kirkdougla tommydysart brucekerr davidbradshaw sigridthornton jackthompson tonybonn junejago chrishaywood kristophersteel gusmercurio howardeynon lorrainebayli georget.mil"
16508,Doug's 1st Movie,doug and hi pal skeeter set' out to find the monster of lucki duck lake. though thing get realli out of hand when some one blurt out that the monster is real. you'll dig doug! anim famili comedi journal danc daydream friendship pollut cartoon number in titl kid and famili valentin thomasmchugh frednewman chrisphillip constanceshulman mauricejoyc
2895,The Apostle,"after hi happi life spin out of control, a preacher from texa chang hi name, goe to louisiana and start preach on the radio. the hardest soul to save wa hi own. drama christian coma jealousi radio station texa apostl minist louisiana forgiv independ film preacher robertduval billybobthornton junecartercash farrahfawcett mirandarichardson toddallen waltongoggin billyjoeshav renéevictor robertduval"
15660,Mommie Dearest,"in thi biograph film, glamor yet lone star joan crawford take in two orphans, and at first their unconvent famili seem happy. but after joan' attempt at romant fulfil go sour and she is fire from her contract with mgm studios, her callou and abus behavior toward her daughter christina becom even more pronounced. christina leav home and take her first act role, onli to find her mother' presenc still overshadow her. the meanest mother of them all drama ax biographi sociopath lawyer mansion docudrama perfect adopt child fayedunaway dianascarwid steveforrest howarddasilva marahobel harrygoz michaeledward jocelynbrando priscillapoint joeabdullah garyallen selmaarcherd adrianaron xanderberkeley frankperri"
59968,Our Idiot Brother,"everybodi ha the sibl who is alway just a littl bit behind the curv when it come to get hi life together. for sister liz, miranda and natalie, that person is their perenni upbeat brother ned, an erstwhil organ farmer whose willing to reli on the honesti of mankind is a less-than-optimum strategi for a tidy, trouble-fre existence. ned may be utterli lack in common sense, but he is their brother and so, after hi girlfriend dump him and boot him off the farm, hi sister onc again come to hi rescue. as liz, miranda and natali each take a turn at hous ned, their brother' unfail commit to honesti creat more than a few mess in their comfort routines. but as each of their live begin to unravel, ned' famili come to realiz that maybe, in believ and trust the peopl around him, ned isn't such an idiot after all. everybodi ha one comedi drama brother sister relationship sister sister relationship famili clan idealist duringcreditssting paulrudd elizabethbank zooeydeschanel emilymortim adamscott kathrynhahn hughdanc stevecoogan rashidajon t.j.miller shirleyknight janetmontgomeri sterlingk.brown bobstephenson peterhermann francescapapalia matthewmindl lydiahaug wrennschmidt kathyfitzgerald marcelinehugot alexiarasmussen lucasnear-verbruggh pollydrap neallern katieaselton anthonybregman petersaraf marcturtletaub jesseperetz"
323677,Race,"base on the incred true stori of jess owens, the legendari athlet superstar whose quest to becom the greatest track and field athlet in histori thrust him onto the world stage of the 1936 olympics, where he face off against adolf hitler' vision of aryan supremacy. star stephan james, jason sudeikis, jeremi irons, caric van houten and william hurt - race is an enthral film about courage, determination, tolerance, and friendship, and an inspir drama about one man' fight to becom an olymp legend. the incred true stori of gold medal champion jess owen action drama olymp game biographi sport histor figur nazi germani racism african american track and field stephanjam jasonsudeiki caricevanhouten jeremyiron amandacrew williamhurt davidkross eligore giacomogianniotti jonathanari jonmclaren moejeudy-lamour shamieranderson shanicebanton timmcinnerni ninalauren jessebostick timpost barnabymetschurat larryday arthurholden karlgrabosha jeffburrel anthonysherwood alexanderyassin jonathanhiggin jaasmith-johnson jeremyferdman brunobrunijr. steffenmennek manuelsinor chantelriley danielharroch marcprimeau dondreoctav rickywatson milolarratt gaetannormandin julienboissaud andreacart nikomat.beermann francoishugoturgeon karenbelfo christheising stephenhopkin stephenhopkin karstenbrünig jean-charleslevi nicolasmanuel louis-philipperochon lucdayan kategarwood dominiqueséguin"
19848,The Players Club,"young singl mother diana struggl to provid for her child and pay for her colleg education. she end up work at a shoe store, but meet two stripper from at a nearbi gentlemen' club who convinc her there' fast money to be made stripping. at the player club, however, diana face danger and heartbreak. here, we get down and dirty. drama strip club stripper dominatrix cat fight lisarayemccoy dickanthonywilliam judyanneld chrystalewilson adelegiven berniemac anthonyjohnson monicacalhoun jamiefoxx traceycherellejon terrencehoward icecub charliemurphi icecub"
256274,"As Above, So Below","when a team of explor ventur into the catacomb that lie beneath the street of paris, they uncov the dark secret that lie within thi citi of the dead. the onli way out is down. horror thriller pari treasur catacomb scientist sing in a car archaeologist loss of friend subject camera found footag thick accent femal archeologist burn car philosopher' stone french accent rap in a car perditaweek benfeldman edwinhodg françoiscivil marionlambert alimarhyar cosmecastro hamiddjavadan théocholbi emylévi rogervanhool oliviacsikytrnka hellyettebess aryanrahimian samuelaouizer kayablocksag thomastul jonjashni johnerickdowdl drewdowdl patrickaiello"
235271,Addicted,a gallerist risk her famili and flourish career when she enter into an affair with a talent painter and slowli lose control of her life. everi woman need an escap drama thriller infidel obsess lie sin interraci relationship cheat wife lust attract deceit temptat hipersexualidad faith husband boriskodjo brandongonzal cameronmil emayatzycorinealdi garretthin hunterburk johnnewberg katgraham mariahowel omermugh sharonl tashasmith tysonbeckford williamlevi mikayladonlon billewoodruff paulhal
